ID,DATE,TYPE,PRICE,RESULT_R,EXIT_DATE
TR-10237,2022-04-06,LONG,0.80,-1.0R,2022-04-06
TR-10238,2022-04-06,LONG,0.78,-1.0R,2022-04-07
TR-10239,2022-04-06,LONG,0.76,-1.0R,2022-04-11
TR-10240,2022-03-31,LONG,0.82,-1.0R,2022-04-06
TR-10241,2022-03-31,LONG,0.81,-1.0R,2022-04-06
TR-10242,2022-03-28,SHORT,0.87,-1.0R,2022-03-28
TR-10243,2022-03-28,SHORT,0.90,+2.2R,2022-03-29
TR-10244,2022-03-27,SHORT,0.86,-1.0R,2022-03-28
TR-10245,2022-02-22,LONG,0.68,-1.0R,2022-02-24
TR-10246,2022-02-21,LONG,0.70,-1.0R,2022-02-24
TR-10247,2022-02-07,SHORT,0.76,-1.0R,2022-02-07
TR-10248,2022-02-07,SHORT,0.77,-1.0R,2022-02-07
TR-10249,2022-02-05,SHORT,0.67,-1.0R,2022-02-07
TR-10250,2022-02-04,SHORT,0.66,-1.0R,2022-02-05
TR-10251,2022-01-21,LONG,0.69,-1.0R,2022-01-21
TR-10252,2022-01-21,LONG,0.64,-1.0R,2022-01-22
TR-10253,2022-01-06,LONG,0.75,-1.0R,2022-01-10
TR-10254,2022-01-05,LONG,0.80,-1.0R,2022-01-05
TR-10255,2022-01-05,LONG,0.77,-1.0R,2022-01-06
TR-10256,2021-12-28,LONG,0.86,-1.0R,2021-12-29
TR-10257,2021-12-20,SHORT,0.91,-1.0R,2021-12-21
TR-10258,2021-12-04,LONG,0.89,-1.0R,2021-12-04
TR-10259,2021-12-04,LONG,0.75,+2.2R,2021-12-22
TR-10260,2021-12-04,LONG,0.76,+2.2R,2021-12-21
TR-10261,2021-12-03,LONG,0.93,-1.0R,2021-12-03
TR-10262,2021-11-26,LONG,0.93,-1.0R,2021-11-28
TR-10263,2021-11-26,LONG,0.95,-1.0R,2021-11-28
TR-10264,2021-11-16,LONG,1.12,-1.0R,2021-11-16
TR-10265,2021-11-16,LONG,1.12,-1.0R,2021-11-16
TR-10266,2021-11-16,LONG,1.09,-1.0R,2021-11-18
TR-10267,2021-11-03,SHORT,1.20,-1.0R,2021-11-04
TR-10268,2021-10-20,SHORT,1.14,+2.2R,2021-10-21
TR-10269,2021-10-20,SHORT,1.15,+2.2R,2021-10-21
TR-10270,2021-10-10,SHORT,1.22,+2.2R,2021-10-12
